Month,RegionID,RegionName,City,State,Metro,CountyName,SizeRank,MeanValue,DateTime,Train
1996-08-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,438700.0,1996-08-01,HARLEM
1996-08-01,61879,10589,Somers,NY,New York,Westchester,8588,224600.0,1996-08-01,missing
1996-08-01,61903,10709,Eastchester,NY,New York,Westchester,8767,277600.0,1996-08-01,missing
1996-08-01,61845,10536,Somers,NY,New York,Westchester,8775,340500.0,1996-08-01,missing
1996-08-01,61890,10604,White Plains,NY,New York,Westchester,8873,254700.0,1996-08-01,HARLEM
1996-08-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,342500.0,1996-08-01,missing
1996-08-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,177700.0,1996-08-01,missing
1996-08-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,288800.0,1996-08-01,HUDSON
1996-08-01,61836,10523,Elmsford,NY,New York,Westchester,9210,190500.0,1996-08-01,missing
1996-08-01,61843,10533,Irvington,NY,New York,Westchester,9586,353600.0,1996-08-01,HUDSON
1996-08-01,61820,10504,North Castle,NY,New York,Westchester,9724,461200.0,1996-08-01,missing
1996-08-01,61854,10547,Yorktown,NY,New York,Westchester,9801,173900.0,1996-08-01,missing
1996-08-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,320600.0,1996-08-01,missing
1996-08-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,223300.0,1996-08-01,missing
1996-08-01,61883,10595,Valhalla,NY,New York,Westchester,10472,253300.0,1996-08-01,HARLEM
1996-08-01,61822,10506,Bedford,NY,New York,Westchester,10568,450300.0,1996-08-01,missing
1996-08-01,61823,10507,Bedford,NY,New York,Westchester,10578,264600.0,1996-08-01,missing
1996-08-01,61818,10502,Ardsley,NY,New York,Westchester,10759,261900.0,1996-08-01,missing
1996-08-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,454500.0,1996-08-01,missing
1996-08-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,228500.0,1996-08-01,HARLEM
1996-08-01,61863,10560,North Salem,NY,New York,Westchester,11464,278500.0,1996-08-01,missing
1996-08-01,61882,10594,Thornwood,NY,New York,Westchester,11644,284500.0,1996-08-01,missing
1996-08-01,61878,10588,Somers,NY,New York,Westchester,13069,176400.0,1996-08-01,missing
1996-08-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,113400.0,1996-08-01,missing
1996-08-01,61872,10577,Purchase,NY,New York,Westchester,13382,595500.0,1996-08-01,missing
1996-08-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,290700.0,1996-08-01,HARLEM
1996-08-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,266700.0,1996-08-01,HARLEM
1996-08-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,333100.0,1996-08-01,missing
1996-08-01,61817,10501,Somers,NY,New York,Westchester,14621,290000.0,1996-08-01,missing
1996-09-01,61895,10701,Yonkers,NY,New York,Westchester,275,179000.0,1996-09-01,HUDSON
1996-09-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,417000.0,1996-09-01,HARLEM
1996-09-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,215000.0,1996-09-01,NEWHAVEN
1996-09-01,61899,10705,Yonkers,NY,New York,Westchester,2384,184100.0,1996-09-01,HUDSON
1996-09-01,61870,10573,Port Chester,NY,New York,Westchester,2897,262200.0,1996-09-01,NEWHAVEN
1996-09-01,61898,10704,Yonkers,NY,New York,Westchester,3165,173300.0,1996-09-01,HUDSON
1996-09-01,61864,10562,Ossining,NY,New York,Westchester,3473,203300.0,1996-09-01,HUDSON
1996-09-01,61904,10710,Yonkers,NY,New York,Westchester,4126,217400.0,1996-09-01,HUDSON
1996-09-01,61886,10598,Yorktown,NY,New York,Westchester,4137,206500.0,1996-09-01,missing
1996-09-01,61902,10708,Eastchester,NY,New York,Westchester,4470,310300.0,1996-09-01,missing
1996-09-01,61865,10566,Peekskill,NY,New York,Westchester,4580,143800.0,1996-09-01,HUDSON
1996-09-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,257600.0,1996-09-01,missing
1996-09-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,229900.0,1996-09-01,missing
1996-09-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,285800.0,1996-09-01,NEWHAVEN
1996-09-01,61891,10605,White Plains,NY,New York,Westchester,5843,334000.0,1996-09-01,HARLEM
1996-09-01,61897,10703,Yonkers,NY,New York,Westchester,5850,162100.0,1996-09-01,HUDSON
1996-09-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,258100.0,1996-09-01,NEWHAVEN
1996-09-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,219500.0,1996-09-01,missing
1996-09-01,61847,10538,Larchmont,NY,New York,Westchester,6435,408500.0,1996-09-01,NEWHAVEN
1996-09-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,178800.0,1996-09-01,missing
1996-09-01,61875,10580,Rye,NY,New York,Westchester,6626,493500.0,1996-09-01,NEWHAVEN
1996-09-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,314000.0,1996-09-01,HARLEM
1996-09-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,246000.0,1996-09-01,HARLEM
1996-09-01,61892,10606,White Plains,NY,New York,Westchester,7268,230300.0,1996-09-01,HARLEM
1996-09-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,221800.0,1996-09-01,missing
1996-09-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,323700.0,1996-09-01,NEWHAVEN
1996-09-01,61840,10528,Harrison,NY,New York,Westchester,7979,454900.0,1996-09-01,NEWHAVEN
1996-09-01,61907,10803,Pelham,NY,New York,Westchester,8106,296900.0,1996-09-01,NEWHAVEN
1996-09-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,298800.0,1996-09-01,HARLEM
1996-09-01,61901,10707,Yonkers,NY,New York,Westchester,8312,248000.0,1996-09-01,HUDSON
1996-09-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,273000.0,1996-09-01,HUDSON
1996-09-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,440300.0,1996-09-01,HARLEM
1996-09-01,61879,10589,Somers,NY,New York,Westchester,8588,224400.0,1996-09-01,missing
1996-09-01,61903,10709,Eastchester,NY,New York,Westchester,8767,277900.0,1996-09-01,missing
1996-09-01,61845,10536,Somers,NY,New York,Westchester,8775,339400.0,1996-09-01,missing
1996-09-01,61890,10604,White Plains,NY,New York,Westchester,8873,254300.0,1996-09-01,HARLEM
1996-09-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,342100.0,1996-09-01,missing
1996-09-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,176500.0,1996-09-01,missing
1996-09-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,289000.0,1996-09-01,HUDSON
1996-09-01,61836,10523,Elmsford,NY,New York,Westchester,9210,191600.0,1996-09-01,missing
1996-09-01,61843,10533,Irvington,NY,New York,Westchester,9586,355900.0,1996-09-01,HUDSON
1996-09-01,61820,10504,North Castle,NY,New York,Westchester,9724,466100.0,1996-09-01,missing
1996-09-01,61854,10547,Yorktown,NY,New York,Westchester,9801,173300.0,1996-09-01,missing
1996-09-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,318900.0,1996-09-01,missing
1996-09-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,224000.0,1996-09-01,missing
1996-09-01,61883,10595,Valhalla,NY,New York,Westchester,10472,253400.0,1996-09-01,HARLEM
1996-09-01,61822,10506,Bedford,NY,New York,Westchester,10568,452500.0,1996-09-01,missing
1996-09-01,61823,10507,Bedford,NY,New York,Westchester,10578,265300.0,1996-09-01,missing
1996-09-01,61818,10502,Ardsley,NY,New York,Westchester,10759,263300.0,1996-09-01,missing
1996-09-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,453400.0,1996-09-01,missing
1996-09-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,229200.0,1996-09-01,HARLEM
1996-09-01,61863,10560,North Salem,NY,New York,Westchester,11464,276900.0,1996-09-01,missing
1996-09-01,61882,10594,Thornwood,NY,New York,Westchester,11644,283600.0,1996-09-01,missing
1996-09-01,61878,10588,Somers,NY,New York,Westchester,13069,175700.0,1996-09-01,missing
1996-09-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,113100.0,1996-09-01,missing
1996-09-01,61872,10577,Purchase,NY,New York,Westchester,13382,597500.0,1996-09-01,missing
1996-09-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,288500.0,1996-09-01,HARLEM
1996-09-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,267800.0,1996-09-01,HARLEM
1996-09-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,331000.0,1996-09-01,missing
1996-09-01,61817,10501,Somers,NY,New York,Westchester,14621,290700.0,1996-09-01,missing
1996-10-01,61895,10701,Yonkers,NY,New York,Westchester,275,178600.0,1996-10-01,HUDSON
1996-10-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,418900.0,1996-10-01,HARLEM
1996-10-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,215100.0,1996-10-01,NEWHAVEN
1996-10-01,61899,10705,Yonkers,NY,New York,Westchester,2384,184200.0,1996-10-01,HUDSON
1996-10-01,61870,10573,Port Chester,NY,New York,Westchester,2897,262100.0,1996-10-01,NEWHAVEN
1996-10-01,61898,10704,Yonkers,NY,New York,Westchester,3165,173200.0,1996-10-01,HUDSON
1996-10-01,61864,10562,Ossining,NY,New York,Westchester,3473,203900.0,1996-10-01,HUDSON
1996-10-01,61904,10710,Yonkers,NY,New York,Westchester,4126,217400.0,1996-10-01,HUDSON
1996-10-01,61886,10598,Yorktown,NY,New York,Westchester,4137,206400.0,1996-10-01,missing
1996-10-01,61902,10708,Eastchester,NY,New York,Westchester,4470,312500.0,1996-10-01,missing
1996-10-01,61865,10566,Peekskill,NY,New York,Westchester,4580,143700.0,1996-10-01,HUDSON
1996-10-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,257800.0,1996-10-01,missing
1996-10-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,230100.0,1996-10-01,missing
1996-10-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,286000.0,1996-10-01,NEWHAVEN
1996-10-01,61891,10605,White Plains,NY,New York,Westchester,5843,333700.0,1996-10-01,HARLEM
1996-10-01,61897,10703,Yonkers,NY,New York,Westchester,5850,161800.0,1996-10-01,HUDSON
1996-10-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,258000.0,1996-10-01,NEWHAVEN
1996-10-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,220000.0,1996-10-01,missing
1996-10-01,61847,10538,Larchmont,NY,New York,Westchester,6435,408100.0,1996-10-01,NEWHAVEN
1996-10-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,178400.0,1996-10-01,missing
1996-10-01,61875,10580,Rye,NY,New York,Westchester,6626,493500.0,1996-10-01,NEWHAVEN
1996-10-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,315900.0,1996-10-01,HARLEM
1996-10-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,246700.0,1996-10-01,HARLEM
1996-10-01,61892,10606,White Plains,NY,New York,Westchester,7268,231200.0,1996-10-01,HARLEM
1996-10-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,221700.0,1996-10-01,missing
1996-10-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,323700.0,1996-10-01,NEWHAVEN
1996-10-01,61840,10528,Harrison,NY,New York,Westchester,7979,457400.0,1996-10-01,NEWHAVEN
1996-10-01,61907,10803,Pelham,NY,New York,Westchester,8106,298400.0,1996-10-01,NEWHAVEN
1996-10-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,298200.0,1996-10-01,HARLEM
1996-10-01,61901,10707,Yonkers,NY,New York,Westchester,8312,248600.0,1996-10-01,HUDSON
1996-10-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,274900.0,1996-10-01,HUDSON
1996-10-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,442100.0,1996-10-01,HARLEM
1996-10-01,61879,10589,Somers,NY,New York,Westchester,8588,224400.0,1996-10-01,missing
1996-10-01,61903,10709,Eastchester,NY,New York,Westchester,8767,278200.0,1996-10-01,missing
1996-10-01,61845,10536,Somers,NY,New York,Westchester,8775,338500.0,1996-10-01,missing
1996-10-01,61890,10604,White Plains,NY,New York,Westchester,8873,254100.0,1996-10-01,HARLEM
1996-10-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,342000.0,1996-10-01,missing
1996-10-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,175500.0,1996-10-01,missing
1996-10-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,289200.0,1996-10-01,HUDSON
1996-10-01,61836,10523,Elmsford,NY,New York,Westchester,9210,192800.0,1996-10-01,missing
1996-10-01,61843,10533,Irvington,NY,New York,Westchester,9586,358000.0,1996-10-01,HUDSON
1996-10-01,61820,10504,North Castle,NY,New York,Westchester,9724,471000.0,1996-10-01,missing
1996-10-01,61854,10547,Yorktown,NY,New York,Westchester,9801,172800.0,1996-10-01,missing
1996-10-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,317300.0,1996-10-01,missing
1996-10-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,224600.0,1996-10-01,missing
1996-10-01,61883,10595,Valhalla,NY,New York,Westchester,10472,253600.0,1996-10-01,HARLEM
1996-10-01,61822,10506,Bedford,NY,New York,Westchester,10568,454800.0,1996-10-01,missing
1996-10-01,61823,10507,Bedford,NY,New York,Westchester,10578,266000.0,1996-10-01,missing
1996-10-01,61818,10502,Ardsley,NY,New York,Westchester,10759,264800.0,1996-10-01,missing
1996-10-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,452400.0,1996-10-01,missing
1996-10-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,229900.0,1996-10-01,HARLEM
1996-10-01,61863,10560,North Salem,NY,New York,Westchester,11464,275500.0,1996-10-01,missing
1996-10-01,61882,10594,Thornwood,NY,New York,Westchester,11644,282800.0,1996-10-01,missing
1996-10-01,61878,10588,Somers,NY,New York,Westchester,13069,175000.0,1996-10-01,missing
1996-10-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,112800.0,1996-10-01,missing
1996-10-01,61872,10577,Purchase,NY,New York,Westchester,13382,599300.0,1996-10-01,missing
1996-10-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,286400.0,1996-10-01,HARLEM
1996-10-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,269100.0,1996-10-01,HARLEM
1996-10-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,329000.0,1996-10-01,missing
1996-10-01,61817,10501,Somers,NY,New York,Westchester,14621,291400.0,1996-10-01,missing
1996-11-01,61895,10701,Yonkers,NY,New York,Westchester,275,178400.0,1996-11-01,HUDSON
1996-11-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,420700.0,1996-11-01,HARLEM
1996-11-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,215300.0,1996-11-01,NEWHAVEN
1996-11-01,61899,10705,Yonkers,NY,New York,Westchester,2384,184400.0,1996-11-01,HUDSON
1996-11-01,61870,10573,Port Chester,NY,New York,Westchester,2897,262000.0,1996-11-01,NEWHAVEN
1996-11-01,61898,10704,Yonkers,NY,New York,Westchester,3165,173000.0,1996-11-01,HUDSON
1996-11-01,61864,10562,Ossining,NY,New York,Westchester,3473,204600.0,1996-11-01,HUDSON
1996-11-01,61904,10710,Yonkers,NY,New York,Westchester,4126,217300.0,1996-11-01,HUDSON
1996-11-01,61886,10598,Yorktown,NY,New York,Westchester,4137,206200.0,1996-11-01,missing
1996-11-01,61902,10708,Eastchester,NY,New York,Westchester,4470,314500.0,1996-11-01,missing
1996-11-01,61865,10566,Peekskill,NY,New York,Westchester,4580,143500.0,1996-11-01,HUDSON
1996-11-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,258100.0,1996-11-01,missing
1996-11-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,230200.0,1996-11-01,missing
1996-11-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,286300.0,1996-11-01,NEWHAVEN
1996-11-01,61891,10605,White Plains,NY,New York,Westchester,5843,333200.0,1996-11-01,HARLEM
1996-11-01,61897,10703,Yonkers,NY,New York,Westchester,5850,161600.0,1996-11-01,HUDSON
1996-11-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,257900.0,1996-11-01,NEWHAVEN
1996-11-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,220400.0,1996-11-01,missing
1996-11-01,61847,10538,Larchmont,NY,New York,Westchester,6435,407600.0,1996-11-01,NEWHAVEN
1996-11-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,178100.0,1996-11-01,missing
1996-11-01,61875,10580,Rye,NY,New York,Westchester,6626,494100.0,1996-11-01,NEWHAVEN
1996-11-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,318000.0,1996-11-01,HARLEM
1996-11-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,247400.0,1996-11-01,HARLEM
1996-11-01,61892,10606,White Plains,NY,New York,Westchester,7268,232200.0,1996-11-01,HARLEM
1996-11-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,221800.0,1996-11-01,missing
1996-11-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,323900.0,1996-11-01,NEWHAVEN
1996-11-01,61840,10528,Harrison,NY,New York,Westchester,7979,460000.0,1996-11-01,NEWHAVEN
1996-11-01,61907,10803,Pelham,NY,New York,Westchester,8106,299900.0,1996-11-01,NEWHAVEN
1996-11-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,297500.0,1996-11-01,HARLEM
1996-11-01,61901,10707,Yonkers,NY,New York,Westchester,8312,249200.0,1996-11-01,HUDSON
1996-11-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,276800.0,1996-11-01,HUDSON
1996-11-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,443800.0,1996-11-01,HARLEM
1996-11-01,61879,10589,Somers,NY,New York,Westchester,8588,224300.0,1996-11-01,missing
1996-11-01,61903,10709,Eastchester,NY,New York,Westchester,8767,278400.0,1996-11-01,missing
1996-11-01,61845,10536,Somers,NY,New York,Westchester,8775,337600.0,1996-11-01,missing
1996-11-01,61890,10604,White Plains,NY,New York,Westchester,8873,254000.0,1996-11-01,HARLEM
1996-11-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,342000.0,1996-11-01,missing
1996-11-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,174500.0,1996-11-01,missing
1996-11-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,289500.0,1996-11-01,HUDSON
1996-11-01,61836,10523,Elmsford,NY,New York,Westchester,9210,194000.0,1996-11-01,missing
1996-11-01,61843,10533,Irvington,NY,New York,Westchester,9586,359800.0,1996-11-01,HUDSON
1996-11-01,61820,10504,North Castle,NY,New York,Westchester,9724,476000.0,1996-11-01,missing
1996-11-01,61854,10547,Yorktown,NY,New York,Westchester,9801,172300.0,1996-11-01,missing
1996-11-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,315800.0,1996-11-01,missing
1996-11-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,225200.0,1996-11-01,missing
1996-11-01,61883,10595,Valhalla,NY,New York,Westchester,10472,253900.0,1996-11-01,HARLEM
1996-11-01,61822,10506,Bedford,NY,New York,Westchester,10568,457300.0,1996-11-01,missing
1996-11-01,61823,10507,Bedford,NY,New York,Westchester,10578,266700.0,1996-11-01,missing
1996-11-01,61818,10502,Ardsley,NY,New York,Westchester,10759,266400.0,1996-11-01,missing
1996-11-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,451600.0,1996-11-01,missing
1996-11-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,230600.0,1996-11-01,HARLEM
1996-11-01,61863,10560,North Salem,NY,New York,Westchester,11464,274100.0,1996-11-01,missing
1996-11-01,61882,10594,Thornwood,NY,New York,Westchester,11644,282100.0,1996-11-01,missing
1996-11-01,61878,10588,Somers,NY,New York,Westchester,13069,174300.0,1996-11-01,missing
1996-11-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,112600.0,1996-11-01,missing
1996-11-01,61872,10577,Purchase,NY,New York,Westchester,13382,601800.0,1996-11-01,missing
1996-11-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,284600.0,1996-11-01,HARLEM
1996-11-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,270600.0,1996-11-01,HARLEM
1996-11-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,327700.0,1996-11-01,missing
1996-11-01,61817,10501,Somers,NY,New York,Westchester,14621,292100.0,1996-11-01,missing
1996-12-01,61895,10701,Yonkers,NY,New York,Westchester,275,178300.0,1996-12-01,HUDSON
1996-12-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,422900.0,1996-12-01,HARLEM
1996-12-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,215800.0,1996-12-01,NEWHAVEN
1996-12-01,61899,10705,Yonkers,NY,New York,Westchester,2384,184800.0,1996-12-01,HUDSON
1996-12-01,61870,10573,Port Chester,NY,New York,Westchester,2897,262100.0,1996-12-01,NEWHAVEN
1996-12-01,61898,10704,Yonkers,NY,New York,Westchester,3165,173100.0,1996-12-01,HUDSON
1996-12-01,61864,10562,Ossining,NY,New York,Westchester,3473,205700.0,1996-12-01,HUDSON
1996-12-01,61904,10710,Yonkers,NY,New York,Westchester,4126,217400.0,1996-12-01,HUDSON
1996-12-01,61886,10598,Yorktown,NY,New York,Westchester,4137,206000.0,1996-12-01,missing
1996-12-01,61902,10708,Eastchester,NY,New York,Westchester,4470,316900.0,1996-12-01,missing
1996-12-01,61865,10566,Peekskill,NY,New York,Westchester,4580,143400.0,1996-12-01,HUDSON
1996-12-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,258600.0,1996-12-01,missing
1996-12-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,230600.0,1996-12-01,missing
1996-12-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,286800.0,1996-12-01,NEWHAVEN
1996-12-01,61891,10605,White Plains,NY,New York,Westchester,5843,332900.0,1996-12-01,HARLEM
